start_time;end_time;duration_ms;direction_class;speedA;speedB;GPIO1;GPIO2;GPIO3;GPIO4
1751443436473;1751443436688;215;stop;0;60;0;0;0;0
1751443436947;1751443437069;122;stop;0;60;0;0;0;0
1751443437853;1751443437975;122;stop;60;60;0;0;0;0
1751443437975;1751443438259;284;stop;0;60;0;0;0;0
1751443439298;1751443439415;117;stop;0;60;0;0;0;0
1751443441882;1751443442015;133;stop;60;60;0;0;0;0
1751443444379;1751443444493;114;stop;60;60;0;0;0;0
1751443445321;1751443445471;150;stop;0;60;0;0;0;0
1751443446358;1751443446547;189;stop;60;60;0;0;0;0
1751443446547;1751443446761;214;stop;0;60;0;0;0;0
1751443448008;1751443448123;115;stop;0;60;0;0;0;0
1751443448123;1751443448350;227;stop;60;60;0;0;0;0
1751443449074;1751443449190;116;stop;60;0;0;0;0;0
1751443449846;1751443450027;181;stop;60;60;0;0;0;0
1751443450438;1751443450564;126;stop;60;60;0;0;0;0
1751443450564;1751443450666;102;stop;60;0;0;0;0;0
1751443450817;1751443450937;120;stop;60;0;0;0;0;0
1751443450937;1751443451110;173;stop;60;60;0;0;0;0
1751443451296;1751443451582;286;stop;60;60;0;0;0;0
1751443451923;1751443452049;126;stop;60;0;0;0;0;0
1751443453088;1751443453304;216;stop;60;0;0;0;0;0
1751443454460;1751443454631;171;stop;60;60;0;0;0;0
1751443454631;1751443454915;284;stop;0;60;0;0;0;0
1751443455925;1751443456066;141;stop;0;60;0;0;0;0
1751443459476;1751443459605;129;stop;0;60;0;0;0;0
1751443462017;1751443462304;287;stop;0;60;0;0;0;0
1751443464388;1751443464659;271;stop;60;60;0;0;0;0
1751443464659;1751443464844;185;stop;0;60;0;0;0;0
1751443465537;1751443465654;117;stop;0;60;0;0;0;0
1751443468594;1751443468874;280;stop;60;60;0;0;0;0
1751443468997;1751443469153;156;stop;60;60;0;0;0;0
1751443469153;1751443469322;169;stop;0;60;0;0;0;0
1751443471783;1751443472003;220;stop;60;60;0;0;0;0
1751443472003;1751443472176;173;stop;0;60;0;0;0;0
1751443473445;1751443473584;139;stop;0;60;0;0;0;0
1751443474754;1751443474875;121;stop;0;60;0;0;0;0
1751443476704;1751443476899;195;stop;60;60;0;0;0;0
1751443476899;1751443477021;122;stop;60;0;0;0;0;0
1751443477845;1751443477963;118;stop;60;60;0;0;0;0
1751443478375;1751443478601;226;stop;60;60;0;0;0;0
1751443478736;1751443478913;177;stop;60;60;0;0;0;0
1751443478913;1751443479119;206;stop;0;60;0;0;0;0
1751443479961;1751443480080;119;stop;0;60;0;0;0;0
1751443480469;1751443480724;255;stop;0;60;0;0;0;0
1751443480976;1751443481092;116;stop;0;60;0;0;0;0
1751443482810;1751443482917;107;stop;0;60;0;0;0;0
1751443484208;1751443484324;116;stop;0;60;0;0;0;0
1751443486785;1751443486918;133;stop;60;60;0;0;0;0
1751443488392;1751443488507;115;stop;0;60;0;0;0;0
1751443491144;1751443491298;154;stop;0;60;0;0;0;0
1751443492688;1751443492896;208;stop;0;60;0;0;0;0
1751443493650;1751443493785;135;stop;0;60;0;0;0;0
1751443494817;1751443495035;218;stop;60;60;0;0;0;0
1751443495035;1751443495252;217;stop;0;60;0;0;0;0
1751443496326;1751443496442;116;stop;0;60;0;0;0;0
1751443497216;1751443497352;136;stop;0;60;0;0;0;0
1751443499558;1751443499661;103;stop;60;0;0;0;0;0
1751443500487;1751443500766;279;stop;60;60;0;0;0;0
1751443501065;1751443501194;129;stop;60;60;0;0;0;0
1751443501194;1751443501320;126;stop;0;60;0;0;0;0
1751443501874;1751443501991;117;stop;0;60;0;0;0;0
1751443504862;1751443504991;129;stop;0;60;0;0;0;0
1751443505980;1751443506175;195;stop;60;60;0;0;0;0
1751443506175;1751443506429;254;stop;0;60;0;0;0;0
1751443506987;1751443507105;118;stop;0;60;0;0;0;0
1751443508839;1751443509070;231;stop;0;60;0;0;0;0
1751443511088;1751443511337;249;stop;0;60;0;0;0;0
1751443511479;1751443511595;116;stop;0;60;0;0;0;0
1751443513781;1751443514077;296;stop;0;60;0;0;0;0
1751443515227;1751443515431;204;stop;60;60;0;0;0;0
1751443515431;1751443515616;185;stop;0;60;0;0;0;0
1751443516794;1751443516924;130;stop;0;60;0;0;0;0
1751443519376;1751443519607;231;stop;60;60;0;0;0;0
1751443519607;1751443519706;99;stop;0;60;0;0;0;0
1751443523788;1751443523999;211;stop;0;60;0;0;0;0
1751443524974;1751443525258;284;stop;60;60;0;0;0;0
1751443526390;1751443526510;120;stop;60;0;0;0;0;0
1751443527897;1751443528010;113;stop;60;0;0;0;0;0
1751443528546;1751443528646;100;stop;60;60;0;0;0;0
1751443528646;1751443528844;198;stop;0;60;0;0;0;0
1751443530972;1751443531251;279;stop;60;60;0;0;0;0
1751443533433;1751443533603;170;stop;0;60;0;0;0;0
1751443537956;1751443538206;250;stop;0;60;0;0;0;0
1751443539127;1751443539244;117;stop;0;60;0;0;0;0
1751443539244;1751443539505;261;stop;60;60;0;0;0;0
1751443543071;1751443543330;259;stop;0;60;0;0;0;0
1751443544378;1751443544493;115;stop;0;60;0;0;0;0
1751443546212;1751443546401;189;stop;60;60;0;0;0;0
1751443546401;1751443546556;155;stop;0;60;0;0;0;0
1751443548860;1751443549084;224;stop;0;60;0;0;0;0
1751443549927;1751443550045;118;stop;0;60;0;0;0;0
1751443550884;1751443551053;169;stop;60;60;0;0;0;0
1751443551843;1751443551974;131;stop;0;60;0;0;0;0
1751443551974;1751443552097;123;stop;60;60;0;0;0;0
1751443552232;1751443552344;112;stop;60;60;0;0;0;0
1751443552344;1751443552494;150;stop;0;60;0;0;0;0
1751443553192;1751443553309;117;stop;0;60;0;0;0;0
1751443553309;1751443553462;153;stop;60;60;0;0;0;0
1751443555748;1751443556003;255;stop;60;0;0;0;0;0
1751443556937;1751443557221;284;stop;60;60;0;0;0;0
1751443557436;1751443557602;166;stop;60;60;0;0;0;0
1751443557602;1751443557789;187;stop;0;60;0;0;0;0
1751443558563;1751443558678;115;stop;0;60;0;0;0;0
1751443559716;1751443559970;254;stop;60;0;0;0;0;0
1751443560276;1751443560388;112;stop;60;0;0;0;0;0
1751443561427;1751443561661;234;stop;60;60;0;0;0;0
1751443561661;1751443561772;111;stop;0;60;0;0;0;0
1751443563733;1751443563853;120;stop;60;60;0;0;0;0
1751443563853;1751443564075;222;stop;0;60;0;0;0;0
1751443565280;1751443565406;126;stop;0;60;0;0;0;0
1751443608609;1751443608749;140;stop;60;0;0;0;0;0
1751443610262;1751443610510;248;stop;60;60;0;0;0;0
1751443610510;1751443610712;202;stop;60;0;0;0;0;0
1751443612354;1751443612527;173;stop;0;60;0;0;0;0
1751443613810;1751443613986;176;stop;60;60;0;0;0;0
1751443613986;1751443614173;187;stop;0;60;0;0;0;0
1751443614584;1751443614732;148;stop;0;60;0;0;0;0
1751443614732;1751443615028;296;stop;60;60;0;0;0;0
1751443615447;1751443615547;100;stop;60;60;0;0;0;0
1751443615547;1751443615709;162;stop;60;0;0;0;0;0
1751443617005;1751443617118;113;stop;60;0;0;0;0;0
1751443623078;1751443623187;109;stop;60;60;0;0;0;0
1751443623187;1751443623335;148;stop;60;0;0;0;0;0
1751443624098;1751443624368;270;stop;60;0;0;0;0;0
1751443627636;1751443627767;131;stop;60;0;0;0;0;0
1751443628467;1751443628612;145;stop;0;60;0;0;0;0
1751443633285;1751443633463;178;stop;50;50;0;0;0;0
1751443635829;1751443636054;225;stop;50;50;0;0;0;0
1751443636054;1751443636201;147;stop;50;0;0;0;0;0
1751443637462;1751443637592;130;stop;50;0;0;0;0;0
1751443639302;1751443639523;221;stop;50;0;0;0;0;0
1751443639631;1751443639767;136;stop;50;0;0;0;0;0
1751443641016;1751443641244;228;stop;50;50;0;0;0;0
1751443642147;1751443642266;119;stop;50;0;0;0;0;0
1751443642793;1751443643028;235;stop;50;0;0;0;0;0
1751443643411;1751443643522;111;stop;50;0;0;0;0;0
1751443645600;1751443645838;238;stop;50;0;0;0;0;0
1751443646733;1751443646846;113;stop;50;0;0;0;0;0
1751443647475;1751443647703;228;stop;50;0;0;0;0;0
1751443647913;1751443648026;113;stop;50;0;0;0;0;0
1751443650421;1751443650556;135;stop;50;0;0;0;0;0
1751443651599;1751443651782;183;stop;50;50;0;0;0;0
1751443651782;1751443651901;119;stop;50;0;0;0;0;0
1751443653100;1751443653232;132;stop;50;0;0;0;0;0
1751443654234;1751443654466;232;stop;50;50;0;0;0;0
1751443656690;1751443656815;125;stop;0;50;0;0;0;0
1751443657102;1751443657230;128;stop;0;50;0;0;0;0
1751443659830;1751443659933;103;stop;50;50;0;0;0;0
1751443659933;1751443660190;257;stop;50;0;0;0;0;0
1751443661387;1751443661538;151;stop;50;0;0;0;0;0
1751443662487;1751443662661;174;stop;50;0;0;0;0;0
1751443662836;1751443662949;113;stop;50;0;0;0;0;0
1751443662949;1751443663098;149;stop;50;50;0;0;0;0
1751443663098;1751443663229;131;stop;50;0;0;0;0;0
1751443663600;1751443663718;118;stop;50;0;0;0;0;0
1751443663718;1751443663979;261;stop;50;50;0;0;0;0
1751443664236;1751443664366;130;stop;50;50;0;0;0;0
1751443664366;1751443664469;103;stop;50;0;0;0;0;0
1751443664915;1751443665026;111;stop;50;0;0;0;0;0
1751443666502;1751443666757;255;stop;50;0;0;0;0;0
1751443668324;1751443668438;114;stop;50;0;0;0;0;0
1751443668755;1751443669005;250;stop;50;0;0;0;0;0
1751443670345;1751443670509;164;stop;50;0;0;0;0;0
1751443672106;1751443672324;218;stop;50;50;0;0;0;0
1751443672324;1751443672601;277;stop;50;0;0;0;0;0
1751443673060;1751443673184;124;stop;50;0;0;0;0;0
1751443675384;1751443675578;194;stop;50;0;0;0;0;0
1751443676918;1751443677028;110;stop;50;0;0;0;0;0
1751443678871;1751443679102;231;stop;50;0;0;0;0;0
1751443680687;1751443680916;229;stop;50;50;0;0;0;0
1751443681739;1751443681935;196;stop;50;0;0;0;0;0
1751443682877;1751443682985;108;stop;50;0;0;0;0;0
1751443683976;1751443684213;237;stop;50;50;0;0;0;0
1751443684213;1751443684404;191;stop;50;0;0;0;0;0
1751443684886;1751443684998;112;stop;50;0;0;0;0;0
1751443686102;1751443686218;116;stop;50;50;0;0;0;0
1751443686218;1751443686375;157;stop;50;0;0;0;0;0
1751443688931;1751443689211;280;stop;0;50;0;0;0;0
1751443691238;1751443691441;203;stop;50;50;0;0;0;0
1751443691441;1751443691549;108;stop;50;0;0;0;0;0
1751443692588;1751443692702;114;stop;50;0;0;0;0;0
1751443693568;1751443693830;262;stop;50;50;0;0;0;0
1751443693830;1751443694123;293;stop;50;0;0;0;0;0
1751443694583;1751443694706;123;stop;50;0;0;0;0;0
1751443696218;1751443696517;299;stop;50;0;0;0;0;0
1751443697959;1751443698074;115;stop;50;0;0;0;0;0
1751443698610;1751443698790;180;stop;50;0;0;0;0;0
1751443699002;1751443699128;126;stop;50;0;0;0;0;0
1751443701063;1751443701252;189;stop;50;0;0;0;0;0
1751443702393;1751443702587;194;stop;50;0;0;0;0;0
1751443704325;1751443704537;212;stop;50;0;0;0;0;0
1751443705431;1751443705556;125;stop;50;0;0;0;0;0
1751443705556;1751443705665;109;stop;50;50;0;0;0;0
1751443705665;1751443705849;184;stop;50;0;0;0;0;0
1751443707315;1751443707581;266;stop;50;0;0;0;0;0
1751443708373;1751443708629;256;stop;50;50;0;0;0;0
1751443708629;1751443708850;221;stop;50;0;0;0;0;0
1751443709472;1751443709759;287;stop;50;0;0;0;0;0
1751443710820;1751443710991;171;stop;50;50;0;0;0;0
1751443710991;1751443711103;112;stop;50;0;0;0;0;0
1751443711912;1751443712021;109;stop;50;0;0;0;0;0
1751443713846;1751443713948;102;stop;50;0;0;0;0;0
1751443714716;1751443714843;127;stop;50;0;0;0;0;0
1751443716631;1751443716858;227;stop;50;50;0;0;0;0
1751443716858;1751443716996;138;stop;50;0;0;0;0;0
1751443717276;1751443717410;134;stop;50;0;0;0;0;0
1751443747593;1751443747813;220;stop;50;50;0;0;0;0
1751443747813;1751443748062;249;stop;50;0;0;0;0;0
1751443749024;1751443749141;117;stop;50;0;0;0;0;0
1751443750853;1751443751036;183;stop;0;50;0;0;0;0
1751443751399;1751443751519;120;stop;0;50;0;0;0;0
1751443753468;1751443753657;189;stop;0;50;0;0;0;0
1751443754905;1751443755123;218;stop;50;50;0;0;0;0
1751443755123;1751443755258;135;stop;50;0;0;0;0;0
1751443759078;1751443759207;129;stop;50;0;0;0;0;0
1751443759324;1751443759448;124;stop;50;0;0;0;0;0
1751443760551;1751443760834;283;stop;50;50;0;0;0;0
1751443763772;1751443763894;122;stop;50;0;0;0;0;0
1751443765781;1751443766017;236;stop;50;0;0;0;0;0
1751443767008;1751443767130;122;stop;50;50;0;0;0;0
1751443767670;1751443767934;264;stop;50;50;0;0;0;0
1751443767934;1751443768167;233;stop;50;0;0;0;0;0
1751443769410;1751443769527;117;stop;50;50;0;0;0;0
1751443770485;1751443770783;298;stop;50;0;0;0;0;0
1751443772115;1751443772344;229;stop;50;0;0;0;0;0
1751443773738;1751443773856;118;stop;50;0;0;0;0;0
1751443776158;1751443776320;162;stop;50;0;0;0;0;0
1751443777297;1751443777438;141;stop;50;50;0;0;0;0
1751443777879;1751443778166;287;stop;50;50;0;0;0;0
1751443781363;1751443781511;148;stop;50;0;0;0;0;0
1751443782985;1751443783176;191;stop;50;0;0;0;0;0
1751443784637;1751443784747;110;stop;50;0;0;0;0;0
1751443786076;1751443786263;187;stop;0;50;0;0;0;0
1751443787653;1751443787850;197;stop;0;50;0;0;0;0
1751443789980;1751443790140;160;stop;50;0;0;0;0;0
1751443792049;1751443792316;267;stop;50;50;0;0;0;0
1751443793498;1751443793696;198;stop;50;50;0;0;0;0
1751443793696;1751443793942;246;stop;50;0;0;0;0;0
1751443798246;1751443798455;209;stop;50;0;0;0;0;0
1751443799370;1751443799498;128;stop;50;50;0;0;0;0
1751443800343;1751443800567;224;stop;50;50;0;0;0;0
1751443800567;1751443800705;138;stop;50;0;0;0;0;0
1751443802836;1751443803130;294;stop;50;0;0;0;0;0
1751443804901;1751443805172;271;stop;50;50;0;0;0;0
1751443805341;1751443805520;179;stop;50;50;0;0;0;0
1751443808112;1751443808260;148;stop;50;0;0;0;0;0
1751443809884;1751443810092;208;stop;50;0;0;0;0;0
1751443810092;1751443810361;269;stop;50;50;0;0;0;0
1751443810722;1751443810892;170;stop;50;50;0;0;0;0
1751443810892;1751443811027;135;stop;50;0;0;0;0;0
1751443813851;1751443814104;253;stop;50;50;0;0;0;0
1751443814423;1751443814600;177;stop;50;50;0;0;0;0
1751443814600;1751443814730;130;stop;50;0;0;0;0;0
1751443815169;1751443815401;232;stop;50;0;0;0;0;0
1751443816332;1751443816447;115;stop;50;50;0;0;0;0
1751443816447;1751443816551;104;stop;50;0;0;0;0;0
1751443818395;1751443818511;116;stop;50;50;0;0;0;0
1751443818511;1751443818642;131;stop;0;50;0;0;0;0
1751443819965;1751443820155;190;stop;0;50;0;0;0;0
1751443820473;1751443820588;115;stop;0;50;0;0;0;0
1751443821759;1751443821921;162;stop;50;50;0;0;0;0
1751443821921;1751443822023;102;stop;50;0;0;0;0;0
1751443823158;1751443823268;110;stop;50;0;0;0;0;0
1751443823268;1751443823445;177;stop;50;50;0;0;0;0
1751443823702;1751443823879;177;stop;50;50;0;0;0;0
1751443823879;1751443823995;116;stop;50;0;0;0;0;0
1751443827130;1751443827320;190;stop;50;50;0;0;0;0
1751443827320;1751443827425;105;stop;50;0;0;0;0;0
1751443829041;1751443829333;292;stop;50;0;0;0;0;0
1751443829683;1751443829855;172;stop;50;0;0;0;0;0
1751443830218;1751443830360;142;stop;50;0;0;0;0;0
1751443832468;1751443832686;218;stop;50;0;0;0;0;0
1751443833585;1751443833697;112;stop;50;0;0;0;0;0
1751443834327;1751443834529;202;stop;0;50;0;0;0;0
1751443834800;1751443834912;112;stop;0;50;0;0;0;0
1751443836960;1751443837057;97;stop;50;0;0;0;0;0
1751443840326;1751443840612;286;stop;50;50;0;0;0;0
1751443841247;1751443841533;286;stop;50;50;0;0;0;0
1751443841533;1751443841673;140;stop;50;0;0;0;0;0
1751443842249;1751443842477;228;stop;50;0;0;0;0;0
1751443842477;1751443842745;268;stop;50;50;0;0;0;0
1751443843171;1751443843322;151;stop;50;50;0;0;0;0
1751443843322;1751443843433;111;stop;50;0;0;0;0;0
1751443845185;1751443845295;110;stop;50;0;0;0;0;0
1751443845875;1751443846076;201;stop;50;0;0;0;0;0
1751443846249;1751443846371;122;stop;50;0;0;0;0;0
1751443846371;1751443846619;248;stop;50;50;0;0;0;0
1751443847599;1751443847714;115;stop;50;0;0;0;0;0
1751443848539;1751443848710;171;stop;50;0;0;0;0;0
1751443849515;1751443849625;110;stop;50;50;0;0;0;0
1751443849625;1751443849736;111;stop;0;50;0;0;0;0
1751443850779;1751443851036;257;stop;50;50;0;0;0;0
1751443851425;1751443851603;178;stop;50;50;0;0;0;0
1751443851603;1751443851716;113;stop;50;0;0;0;0;0
1751443852890;1751443853042;152;stop;50;50;0;0;0;0
1751443853242;1751443853369;127;stop;50;50;0;0;0;0
1751443853369;1751443853474;105;stop;50;0;0;0;0;0
1751443855062;1751443855216;154;stop;50;50;0;0;0;0
1751443855650;1751443855782;132;stop;50;50;0;0;0;0
1751443855782;1751443855907;125;stop;50;0;0;0;0;0
1751443858057;1751443858169;112;stop;50;0;0;0;0;0
1751443859986;1751443860177;191;stop;50;0;0;0;0;0
1751443861011;1751443861305;294;stop;50;50;0;0;0;0
1751443862430;1751443862535;105;stop;50;0;0;0;0;0
1751443864852;1751443865064;212;stop;50;0;0;0;0;0
1751443865959;1751443866251;292;stop;50;50;0;0;0;0
1751443866251;1751443866357;106;stop;50;0;0;0;0;0
1751443866740;1751443867001;261;stop;50;0;0;0;0;0
1751443867963;1751443868248;285;stop;50;50;0;0;0;0
1751443868248;1751443868357;109;stop;50;0;0;0;0;0
1751443869035;1751443869152;117;stop;50;0;0;0;0;0
1751443869152;1751443869279;127;stop;50;50;0;0;0;0
1751443869515;1751443869627;112;stop;50;50;0;0;0;0
1751443869627;1751443869729;102;stop;50;0;0;0;0;0
1751443872313;1751443872431;118;stop;50;50;0;0;0;0
1751443872718;1751443872927;209;stop;50;50;0;0;0;0
1751443872927;1751443873040;113;stop;50;0;0;0;0;0
1751443873994;1751443874156;162;stop;50;0;0;0;0;0
1751443874156;1751443874420;264;stop;50;50;0;0;0;0
1751443874420;1751443874576;156;stop;50;0;0;0;0;0
1751443874841;1751443875031;190;stop;50;50;0;0;0;0
1751443875356;1751443875543;187;stop;50;50;0;0;0;0
1751443875543;1751443875692;149;stop;0;50;0;0;0;0
1751443876412;1751443876522;110;stop;0;50;0;0;0;0
1751443877463;1751443877601;138;stop;0;50;0;0;0;0
1751443877782;1751443877902;120;stop;0;50;0;0;0;0
1751443877902;1751443878166;264;stop;50;50;0;0;0;0
1751443878654;1751443878853;199;stop;50;50;0;0;0;0
1751443878853;1751443879137;284;stop;50;0;0;0;0;0
1751443879730;1751443879850;120;stop;50;0;0;0;0;0
1751443879850;1751443879963;113;stop;50;50;0;0;0;0
1751443880081;1751443880288;207;stop;50;50;0;0;0;0
1751443880288;1751443880387;99;stop;50;0;0;0;0;0
1751443881493;1751443881613;120;stop;50;0;0;0;0;0
1751443883089;1751443883243;154;stop;50;0;0;0;0;0
1751443886187;1751443886390;203;stop;50;50;0;0;0;0
1751443888655;1751443888788;133;stop;50;50;0;0;0;0
1751443889457;1751443889697;240;stop;50;50;0;0;0;0
1751443889697;1751443889965;268;stop;50;0;0;0;0;0
1751443891275;1751443891395;120;stop;50;0;0;0;0;0
1751443891395;1751443891590;195;stop;50;50;0;0;0;0
1751443891946;1751443892173;227;stop;50;50;0;0;0;0
1751443893805;1751443893918;113;stop;50;0;0;0;0;0
1751443894438;1751443894560;122;stop;50;0;0;0;0;0
1751443894874;1751443894987;113;stop;50;0;0;0;0;0
1751443896511;1751443896684;173;stop;50;0;0;0;0;0
1751443897166;1751443897342;176;stop;50;0;0;0;0;0
1751443897342;1751443897555;213;stop;50;50;0;0;0;0
1751443897965;1751443898071;106;stop;50;50;0;0;0;0
1751443898071;1751443898184;113;stop;50;0;0;0;0;0
1751443900154;1751443900269;115;stop;50;0;0;0;0;0
1751443900269;1751443900495;226;stop;50;50;0;0;0;0
1751443900495;1751443900666;171;stop;50;0;0;0;0;0
1751443900865;1751443900980;115;stop;50;0;0;0;0;0
1751443901752;1751443901896;144;stop;50;50;0;0;0;0
1751443901896;1751443902112;216;stop;50;0;0;0;0;0
1751443902644;1751443902751;107;stop;50;0;0;0;0;0
1751443902751;1751443902883;132;stop;50;50;0;0;0;0
1751443903053;1751443903190;137;stop;50;50;0;0;0;0
1751443903190;1751443903290;100;stop;50;0;0;0;0;0
1751443903812;1751443903920;108;stop;50;0;0;0;0;0
1751443903920;1751443904039;119;stop;50;50;0;0;0;0
1751443905036;1751443905169;133;stop;50;50;0;0;0;0
1751443905169;1751443905304;135;stop;0;50;0;0;0;0
1751443906109;1751443906220;111;stop;0;50;0;0;0;0
1751443906220;1751443906414;194;stop;50;50;0;0;0;0
1751443906414;1751443906519;105;stop;0;50;0;0;0;0
1751443906819;1751443906923;104;stop;0;50;0;0;0;0
1751443907039;1751443907162;123;stop;0;50;0;0;0;0
1751443907162;1751443907274;112;stop;50;50;0;0;0;0
1751443907274;1751443907373;99;stop;0;50;0;0;0;0
1751443908439;1751443908583;144;stop;50;50;0;0;0;0
1751443908583;1751443908799;216;stop;50;0;0;0;0;0
1751443909650;1751443909758;108;stop;50;0;0;0;0;0
1751443909758;1751443909877;119;stop;50;50;0;0;0;0
1751443910101;1751443910243;142;stop;50;50;0;0;0;0
1751443910243;1751443910348;105;stop;50;0;0;0;0;0
1751443911252;1751443911359;107;stop;50;0;0;0;0;0
1751443912395;1751443912536;141;stop;50;50;0;0;0;0
1751443912536;1751443912635;99;stop;50;0;0;0;0;0
1751443913582;1751443913716;134;stop;50;0;0;0;0;0
1751443913716;1751443913831;115;stop;50;50;0;0;0;0
1751443914748;1751443914930;182;stop;50;0;0;0;0;0
1751443917721;1751443917909;188;stop;60;60;0;0;0;0
1751443917909;1751443918010;101;stop;60;0;0;0;0;0
1751443919522;1751443919706;184;stop;60;60;0;0;0;0
1751443923473;1751443923649;176;stop;60;0;0;0;0;0
1751443927561;1751443927698;137;stop;60;0;0;0;0;0
1751443928161;1751443928376;215;stop;60;0;0;0;0;0
1751443931417;1751443931628;211;stop;60;0;0;0;0;0
1751443934200;1751443934475;275;stop;60;60;0;0;0;0
1751443934946;1751443935106;160;stop;60;60;0;0;0;0
1751443935615;1751443935805;190;stop;60;60;0;0;0;0
1751443935948;1751443936189;241;stop;60;60;0;0;0;0
1751443936189;1751443936337;148;stop;60;0;0;0;0;0
1751443936337;1751443936479;142;stop;60;60;0;0;0;0
1751443936479;1751443936763;284;stop;60;0;0;0;0;0
1751443938428;1751443938651;223;stop;60;0;0;0;0;0
1751443942242;1751443942404;162;stop;60;60;0;0;0;0
1751443942404;1751443942586;182;stop;60;0;0;0;0;0
1751443943915;1751443944054;139;stop;60;60;0;0;0;0
1751443944454;1751443944555;101;stop;60;60;0;0;0;0
1751443944555;1751443944670;115;stop;0;60;0;0;0;0
1751443945292;1751443945405;113;stop;0;60;0;0;0;0
1751443946492;1751443946689;197;stop;60;60;0;0;0;0
1751443948788;1751443949007;219;stop;60;60;0;0;0;0
1751443950204;1751443950342;138;stop;60;60;0;0;0;0
1751443950843;1751443950996;153;stop;60;60;0;0;0;0
1751443951109;1751443951311;202;stop;60;60;0;0;0;0
1751443953091;1751443953342;251;stop;60;0;0;0;0;0
1751443956740;1751443956920;180;stop;60;60;0;0;0;0
1751443958841;1751443959004;163;stop;60;60;0;0;0;0
1751443959171;1751443959321;150;stop;60;60;0;0;0;0
1751443959321;1751443959553;232;stop;60;0;0;0;0;0
1751443960478;1751443960601;123;stop;60;0;0;0;0;0
1751443961172;1751443961295;123;stop;0;60;0;0;0;0
1751443963754;1751443964001;247;stop;0;60;0;0;0;0
1751443964453;1751443964568;115;stop;0;60;0;0;0;0
1751443965902;1751443966148;246;stop;60;60;0;0;0;0
1751443967509;1751443967624;115;stop;60;60;0;0;0;0
1751443967794;1751443968031;237;stop;60;60;0;0;0;0
1751443968031;1751443968313;282;stop;60;0;0;0;0;0
1751443968769;1751443968900;131;stop;60;0;0;0;0;0
1751443969838;1751443969939;101;stop;60;60;0;0;0;0
1751443969939;1751443970040;101;stop;60;0;0;0;0;0
1751443972587;1751443972808;221;stop;0;60;0;0;0;0
1751443973701;1751443973804;103;stop;60;0;0;0;0;0
1751443974628;1751443974878;250;stop;60;0;0;0;0;0
1751443975642;1751443975801;159;stop;60;0;0;0;0;0
1751443976292;1751443976422;130;stop;0;60;0;0;0;0
1751443979922;1751443980173;251;stop;60;60;0;0;0;0
1751443980173;1751443980374;201;stop;60;0;0;0;0;0
1751443981968;1751443982236;268;stop;60;60;0;0;0;0
1751443983298;1751443983578;280;stop;60;0;0;0;0;0
1751443986642;1751443986817;175;stop;60;0;0;0;0;0
1751443990712;1751443990962;250;stop;60;0;0;0;0;0
1751443991117;1751443991320;203;stop;60;0;0;0;0;0
1751443991466;1751443991674;208;stop;60;0;0;0;0;0
1751443991849;1751443992071;222;stop;60;0;0;0;0;0
1751443992238;1751443992474;236;stop;60;0;0;0;0;0
1751443992588;1751443992767;179;stop;60;0;0;0;0;0
1751443992927;1751443993117;190;stop;60;0;0;0;0;0
1751443993243;1751443993391;148;stop;60;0;0;0;0;0
1751443993560;1751443993713;153;stop;60;0;0;0;0;0
1751443993868;1751443994050;182;stop;60;0;0;0;0;0
1751443994192;1751443994365;173;stop;60;0;0;0;0;0
1751443994532;1751443994700;168;stop;60;0;0;0;0;0
1751443994854;1751443995140;286;stop;60;0;0;0;0;0
1751443995259;1751443995471;212;stop;60;0;0;0;0;0
1751443996559;1751443996747;188;stop;60;60;0;0;0;0
1751443996901;1751443997145;244;stop;60;60;0;0;0;0
1751443997279;1751443997437;158;stop;60;60;0;0;0;0
1751443997584;1751443997762;178;stop;60;60;0;0;0;0
1751443997890;1751443998100;210;stop;60;60;0;0;0;0
1751443998224;1751443998405;181;stop;60;60;0;0;0;0
1751443998536;1751443998763;227;stop;60;60;0;0;0;0
1751443998895;1751443999082;187;stop;60;60;0;0;0;0
1751443999223;1751443999441;218;stop;60;60;0;0;0;0
1751444000606;1751444000821;215;stop;60;0;0;0;0;0
1751444000937;1751444001149;212;stop;60;0;0;0;0;0
1751444001264;1751444001465;201;stop;60;0;0;0;0;0
1751444001630;1751444001776;146;stop;60;0;0;0;0;0
1751444001938;1751444002152;214;stop;60;0;0;0;0;0
1751444002295;1751444002468;173;stop;60;0;0;0;0;0
1751444002598;1751444002751;153;stop;60;0;0;0;0;0
1751444002888;1751444003055;167;stop;60;0;0;0;0;0
1751444003197;1751444003360;163;stop;60;0;0;0;0;0
1751444003529;1751444003659;130;stop;60;0;0;0;0;0
1751444003813;1751444003967;154;stop;60;0;0;0;0;0
1751444004110;1751444004265;155;stop;60;0;0;0;0;0
1751444004404;1751444004582;178;stop;60;0;0;0;0;0
1751444004728;1751444004872;144;stop;60;0;0;0;0;0
1751444005056;1751444005209;153;stop;60;0;0;0;0;0
1751444005373;1751444005545;172;stop;60;0;0;0;0;0
1751444005730;1751444005933;203;stop;60;0;0;0;0;0
1751444007644;1751444007921;277;stop;60;60;0;0;0;0
1751444008291;1751444008421;130;stop;60;60;0;0;0;0
1751444008421;1751444008572;151;stop;60;0;0;0;0;0
1751444009010;1751444009129;119;stop;60;0;0;0;0;0
1751444009129;1751444009286;157;stop;60;60;0;0;0;0
1751444009508;1751444009786;278;stop;60;60;0;0;0;0
